"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/14/2024","AirNow","360050133","1","0.042","ppm","39","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/15/2024","AirNow","360050133","1","0.043","ppm","40","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/16/2024","AirNow","360050133","1","0.042","ppm","39","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/17/2024","AirNow","360050133","1","0.041","ppm","38","PFIZER LAB SITE","19","79.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/18/2024","AirNow","360050133","1","0.036","ppm","33","PFIZER LAB SITE","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/19/2024","AirNow","360050133","1","0.038","ppm","35","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/20/2024","AirNow","360050133","1","0.033","ppm","31","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/21/2024","AirNow","360050133","1","0.038","ppm","35","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/22/2024","AirNow","360050133","1","0.032","ppm","30","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/23/2024","AirNow","360050133","1","0.034","ppm","31","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/24/2024","AirNow","360050133","1","0.036","ppm","33","PFIZER LAB SITE","19","79.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/25/2024","AirNow","360050133","1","0.038","ppm","35","PFIZER LAB SITE","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/26/2024","AirNow","360050133","1","0.033","ppm","31","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/27/2024","AirNow","360050133","1","0.024","ppm","22","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/28/2024","AirNow","360050133","1","0.037","ppm","34","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/29/2024","AirNow","360050133","1","0.046","ppm","43","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/30/2024","AirNow","360050133","1","0.045","ppm","42","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/31/2024","AirNow","360050133","1","0.046","ppm","43","PFIZER LAB SITE","20","83.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/01/2024","AirNow","360050133","1","0.029","ppm","27","PFIZER LAB SITE","22","92.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/02/2024","AirNow","360050133","1","0.041","ppm","38","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/03/2024","AirNow","360050133","1","0.04","ppm","37","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/04/2024","AirNow","360050133","1","0.039","ppm","36","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/05/2024","AirNow","360050133","1","0.035","ppm","32","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/06/2024","AirNow","360050133","1","0.038","ppm","35","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/07/2024","AirNow","360050133","1","0.044","ppm","41","PFIZER LAB SITE","21","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/08/2024","AirNow","360050133","1","0.038","ppm","35","PFIZER LAB SITE","18","75.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/09/2024","AirNow","360050133","1","0.048","ppm","44","PFIZER LAB SITE","21","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/10/2024","AirNow","360050133","1","0.047","ppm","44","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/11/2024","AirNow","360050133","1","0.04","ppm","37","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/12/2024","AirNow","360050133","1","0.039","ppm","36","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/13/2024","AirNow","360050133","1","0.041","ppm","38","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/14/2024","AirNow","360050133","1","0.048","ppm","44","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/15/2024","AirNow","360050133","1","0.055","ppm","51","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/16/2024","AirNow","360050133","1","0.048","ppm","44","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/17/2024","AirNow","360050133","1","0.04","ppm","37","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/18/2024","AirNow","360050133","1","0.039","ppm","36","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/19/2024","AirNow","360050133","1","0.033","ppm","31","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/20/2024","AirNow","360050133","1","0.046","ppm","43","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/21/2024","AirNow","360050133","1","0.035","ppm","32","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/22/2024","AirNow","360050133","1","0.046","ppm","43","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/23/2024","AirNow","360050133","1","0.049","ppm","45","PFIZER LAB SITE","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/24/2024","AirNow","360050133","1","0.049","ppm","45","PFIZER LAB SITE","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"01/01/2024","AirNow","360130006","1","0.032","ppm","30","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/02/2024","AirNow","360130006","1","0.031","ppm","29","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/03/2024","AirNow","360130006","1","0.027","ppm","25","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/04/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/05/2024","AirNow","360130006","1","0.036","ppm","33","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/06/2024","AirNow","360130006","1","0.026","ppm","24","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/07/2024","AirNow","360130006","1","0.029","ppm","27","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/08/2024","AirNow","360130006","1","0.032","ppm","30","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/10/2024","AirNow","360130006","1","0.031","ppm","29","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/11/2024","AirNow","360130006","1","0.028","ppm","26","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/12/2024","AirNow","360130006","1","0.033","ppm","31","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/13/2024","AirNow","360130006","1","0.029","ppm","27","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/14/2024","AirNow","360130006","1","0.028","ppm","26","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/15/2024","AirNow","360130006","1","0.032","ppm","30","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/16/2024","AirNow","360130006","1","0.036","ppm","33","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/17/2024","AirNow","360130006","1","0.035","ppm","32","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/18/2024","AirNow","360130006","1","0.033","ppm","31","DUNKIRK","18","75.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/19/2024","AirNow","360130006","1","0.034","ppm","31","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/20/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/21/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/22/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/23/2024","AirNow","360130006","1","0.028","ppm","26","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/24/2024","AirNow","360130006","1","0.024","ppm","22","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/25/2024","AirNow","360130006","1","0.01","ppm","9","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/26/2024","AirNow","360130006","1","0.018","ppm","17","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/27/2024","AirNow","360130006","1","0.014","ppm","13","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/28/2024","AirNow","360130006","1","0.028","ppm","26","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/29/2024","AirNow","360130006","1","0.027","ppm","25","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/30/2024","AirNow","360130006","1","0.025","ppm","23","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"01/31/2024","AirNow","360130006","1","0.023","ppm","21","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/02/2024","AirNow","360130006","1","0.02","ppm","19","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/03/2024","AirNow","360130006","1","0.024","ppm","22","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/04/2024","AirNow","360130006","1","0.023","ppm","21","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/05/2024","AirNow","360130006","1","0.029","ppm","27","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/07/2024","AirNow","360130006","1","0.036","ppm","33","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/08/2024","AirNow","360130006","1","0.035","ppm","32","DUNKIRK","20","83.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/09/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/10/2024","AirNow","360130006","1","0.035","ppm","32","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/12/2024","AirNow","360130006","1","0.028","ppm","26","DUNKIRK","22","92.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/13/2024","AirNow","360130006","1","0.034","ppm","31","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/14/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/15/2024","AirNow","360130006","1","0.038","ppm","35","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/16/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/17/2024","AirNow","360130006","1","0.038","ppm","35","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/18/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","20","83.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/19/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","19","79.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/20/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/21/2024","AirNow","360130006","1","0.046","ppm","43","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/22/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/23/2024","AirNow","360130006","1","0.038","ppm","35","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/24/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/25/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","20","83.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/26/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","22","92.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/27/2024","AirNow","360130006","1","0.05","ppm","46","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/28/2024","AirNow","360130006","1","0.035","ppm","32","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"02/29/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/01/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/02/2024","AirNow","360130006","1","0.033","ppm","31","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/03/2024","AirNow","360130006","1","0.029","ppm","27","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/04/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/05/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/06/2024","AirNow","360130006","1","0.026","ppm","24","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/07/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/08/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/09/2024","AirNow","360130006","1","0.034","ppm","31","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/10/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/11/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/12/2024","AirNow","360130006","1","0.048","ppm","44","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/13/2024","AirNow","360130006","1","0.054","ppm","50","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/14/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/15/2024","AirNow","360130006","1","0.04","ppm","37","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/16/2024","AirNow","360130006","1","0.045","ppm","42","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/17/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/18/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/19/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/20/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/21/2024","AirNow","360130006","1","0.039","ppm","36","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/22/2024","AirNow","360130006","1","0.037","ppm","34","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/23/2024","AirNow","360130006","1","0.045","ppm","42","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/24/2024","AirNow","360130006","1","0.044","ppm","41","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/25/2024","AirNow","360130006","1","0.05","ppm","46","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/26/2024","AirNow","360130006","1","0.047","ppm","44","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/27/2024","AirNow","360130006","1","0.036","ppm","33","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/29/2024","AirNow","360130006","1","0.048","ppm","44","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/30/2024","AirNow","360130006","1","0.042","ppm","39","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"03/31/2024","AirNow","360130006","1","0.043","ppm","40","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"04/01/2024","AirNow","360130006","1","0.044","ppm","41","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"04/02/2024","AirNow","360130006","1","0.04","ppm","37","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"04/03/2024","AirNow","360130006","1","0.04","ppm","37","DUNKIRK","24","100.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
"04/04/2024","AirNow","360130006","1","0.041","ppm","38","DUNKIRK","21","88.0000","44201","Ozone","27460","Jamestown-Dunkirk-Fredonia, NY","36","New York","013","Chautauqua","42.49963","-79.31881"
